antecedents,consequents,support,confidence,lift
"Exotic Orchard, Temple of the False God",Sol Ring,0.03195352214960058,1.0,7.565934065934066
"Command Tower, Exotic Orchard, Temple of the False God",Sol Ring,0.03195352214960058,1.0,7.565934065934066
"Path of Ancestry, Temple of the False God",Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Ash Barrens, Path of Ancestry",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Arcane Signet, Evolving Wilds, Exotic Orchard, Path of Ancestry",Sol Ring,0.02832244008714597,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Exotic Orchard, Path of Ancestry",Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Command Tower",Sol Ring,0.03122730573710966,1.0,7.565934065934066
"Arcane Signet, Swords to Plowshares",Sol Ring,0.024691358024691357,1.0,7.565934065934066
"Command Tower, Rogue's Passage",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Arcane Signet, Exotic Orchard, Temple of the False God",Sol Ring,0.025417574437182282,1.0,7.565934065934066
"Command Tower, Myriad Landscape, Temple of the False God",Sol Ring,0.023238925199709513,1.0,7.565934065934066
"Arcane Signet, Command Tower, Commander's Sphere, Path of Ancestry",Sol Ring,0.023238925199709513,1.0,7.565934065934066
"Ash Barrens, Exotic Orchard, Path of Ancestry",Sol Ring,0.02178649237472767,1.0,7.565934065934066
Chaos Warp,Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Command Tower, Exotic Orchard, Swords to Plowshares",Sol Ring,0.020334059549745823,1.0,7.565934065934066
"Arcane Signet, Command Tower, Exotic Orchard, Temple of the False God",Sol Ring,0.025417574437182282,1.0,7.565934065934066
"Ash Barrens, Exotic Orchard",Sol Ring,0.03340595497458242,1.0,7.565934065934066
"Myriad Landscape, Path of Ancestry",Sol Ring,0.023238925199709513,1.0,7.565934065934066
"Command Tower, Myriad Landscape",Sol Ring,0.042846768336964415,1.0,7.565934065934066
"Arcane Signet, Command Tower, Commander's Sphere, Exotic Orchard, Path of Ancestry",Sol Ring,0.020334059549745823,1.0,7.565934065934066
"Ash Barrens, Command Tower, Exotic Orchard, Path of Ancestry",Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Command Tower, Exotic Orchard, Path of Ancestry",Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Ash Barrens, Command Tower, Exotic Orchard",Sol Ring,0.03340595497458242,1.0,7.565934065934066
"Arcane Signet, Command Tower, Exotic Orchard, Myriad Landscape",Sol Ring,0.026143790849673203,1.0,7.565934065934066
"Arcane Signet, Exotic Orchard, Myriad Landscape",Sol Ring,0.026143790849673203,1.0,7.565934065934066
"Arcane Signet, Myriad Landscape",Sol Ring,0.0392156862745098,1.0,7.565934065934066
"Arcane Signet, Path of Ancestry, Terramorphic Expanse",Sol Ring,0.020334059549745823,1.0,7.565934065934066
"Ash Barrens, Command Tower, Evolving Wilds, Exotic Orchard",Sol Ring,0.02251270878721859,1.0,7.565934065934066
"Arcane Signet, Command Tower, Myriad Landscape",Sol Ring,0.037037037037037035,1.0,7.565934065934066
"Commander's Sphere, Path of Ancestry",Sol Ring,0.026143790849673203,1.0,7.565934065934066
Ash Barrens,Sol Ring,0.03848946986201888,1.0,7.565934065934066
"Command Tower, Evolving Wilds, Path of Ancestry",Sol Ring,0.03340595497458242,1.0,7.565934065934066
"Arcane Signet, Command Tower, Evolving Wilds, Path of Ancestry",Sol Ring,0.029774872912127815,1.0,7.565934065934066
"Command Tower, Exotic Orchard, Myriad Landscape",Sol Ring,0.029774872912127815,1.0,7.565934065934066
"Command Tower, Myriad Landscape, Path of Ancestry",Sol Ring,0.02251270878721859,1.0,7.565934065934066
"Arcane Signet, Command Tower, Temple of the False God",Sol Ring,0.029774872912127815,1.0,7.565934065934066
"Arcane Signet, Commander's Sphere, Exotic Orchard, Path of Ancestry",Sol Ring,0.020334059549745823,1.0,7.565934065934066
"Command Tower, Swords to Plowshares",Sol Ring,0.026143790849673203,1.0,7.565934065934066
"Command Tower, Commander's Sphere, Path of Ancestry",Sol Ring,0.026143790849673203,1.0,7.565934065934066
"Arcane Signet, Commander's Sphere, Path of Ancestry",Sol Ring,0.023238925199709513,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Command Tower, Exotic Orchard",Sol Ring,0.026143790849673203,1.0,7.565934065934066
"Command Tower, Path of Ancestry, Temple of the False God",Sol Ring,0.02178649237472767,1.0,7.565934065934066
"Ash Barrens, Command Tower",Sol Ring,0.03848946986201888,1.0,7.565934065934066
"Arcane Signet, Command Tower, Path of Ancestry, Terramorphic Expanse",Sol Ring,0.020334059549745823,1.0,7.565934065934066
"Exotic Orchard, Myriad Landscape",Sol Ring,0.029774872912127815,1.0,7.565934065934066
"Ash Barrens, Evolving Wilds",Sol Ring,0.024691358024691357,1.0,7.565934065934066
"Ash Barrens, Command Tower, Path of Ancestry",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Path of Ancestry",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Myriad Landscape, Temple of the False God",Sol Ring,0.023238925199709513,1.0,7.565934065934066
"Command Tower, Path of Ancestry, Terramorphic Expanse",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Arcane Signet, Ash Barrens, Command Tower, Path of Ancestry",Sol Ring,0.023965141612200435,1.0,7.565934065934066
"Command Tower, Exotic Orchard, Path of Ancestry, Terramorphic Expanse",Sol Ring,0.021060275962236745,1.0,7.565934065934066
"Commander's Sphere, Sol Ring","Arcane Signet, Command Tower, Exotic Orchard",0.026870007262164125,0.5211267605633803,7.553595255744996
"Commander's Sphere, Sol Ring","Arcane Signet, Exotic Orchard",0.026870007262164125,0.5211267605633803,7.553595255744996
Myriad Landscape,"Command Tower, Sol Ring",0.042846768336964415,0.8939393939393939,7.551868377021751
"Command Tower, Evolving Wilds, Sol Ring, Terramorphic Expanse",Path of Ancestry,0.02178649237472767,0.4545454545454546,7.54107338444688
"Exotic Orchard, Sol Ring","Command Tower, Evolving Wilds",0.042846768336964415,0.5566037735849058,7.514150943396229
"Command Tower, Evolving Wilds","Exotic Orchard, Sol Ring",0.042846768336964415,0.5784313725490197,7.514150943396228
Fellwar Stone,Exotic Orchard,0.023965141612200435,0.611111111111111,7.513392857142857
"Fellwar Stone, Sol Ring",Command Tower,0.026870007262164125,0.9487179487179488,7.507957559681698
"Exotic Orchard, Sol Ring","Command Tower, Terramorphic Expanse",0.032679738562091505,0.4245283018867925,7.4945573294629915
"Command Tower, Terramorphic Expanse","Exotic Orchard, Sol Ring",0.032679738562091505,0.576923076923077,7.4945573294629915
"Fellwar Stone, Sol Ring","Arcane Signet, Command Tower",0.020334059549745823,0.717948717948718,7.48951048951049
"Sol Ring, Terramorphic Expanse","Command Tower, Path of Ancestry",0.023965141612200435,0.44594594594594594,7.488628872775214
"Command Tower, Path of Ancestry","Sol Ring, Terramorphic Expanse",0.023965141612200435,0.40243902439024387,7.488628872775213
"Lightning Greaves, Sol Ring",Command Tower,0.025417574437182282,0.9459459459459459,7.486020503261883
Path of Ancestry,"Command Tower, Evolving Wilds",0.03340595497458242,0.5542168674698795,7.481927710843374
"Command Tower, Evolving Wilds",Path of Ancestry,0.03340595497458242,0.45098039215686275,7.481927710843374
Exotic Orchard,"Sol Ring, Terramorphic Expanse",0.032679738562091505,0.4017857142857143,7.476472007722008
"Sol Ring, Terramorphic Expanse",Exotic Orchard,0.032679738562091505,0.6081081081081081,7.476472007722008
Sol Ring,Path of Ancestry,0.05954974582425563,0.45054945054945056,7.474778233814379
Path of Ancestry,Sol Ring,0.05954974582425563,0.9879518072289157,7.474778233814379
"Arcane Signet, Myriad Landscape, Sol Ring",Command Tower,0.037037037037037035,0.9444444444444444,7.474137931034482
"Arcane Signet, Myriad Landscape",Command Tower,0.037037037037037035,0.9444444444444444,7.474137931034482
Sol Ring,"Command Tower, Path of Ancestry",0.058823529411764705,0.44505494505494503,7.473666577325114
"Command Tower, Path of Ancestry",Sol Ring,0.058823529411764705,0.9878048780487805,7.473666577325114
Sol Ring,"Arcane Signet, Path of Ancestry",0.05519244734931009,0.4175824175824176,7.467675181960896
"Arcane Signet, Path of Ancestry",Sol Ring,0.05519244734931009,0.987012987012987,7.467675181960896
"Arcane Signet, Command Tower, Path of Ancestry",Sol Ring,0.054466230936819175,0.986842105263158,7.466382301908618
Sol Ring,"Arcane Signet, Command Tower, Path of Ancestry",0.054466230936819175,0.4120879120879121,7.466382301908618
"Commander's Sphere, Evolving Wilds",Command Tower,0.023965141612200435,0.9428571428571427,7.461576354679802
Commander's Sphere,Sol Ring,0.05156136528685548,0.986111111111111,7.460851648351648
"Command Tower, Exotic Orchard, Path of Ancestry",Sol Ring,0.050835148874364564,0.9859154929577466,7.459371614301193
"Exotic Orchard, Path of Ancestry",Sol Ring,0.050835148874364564,0.9859154929577466,7.459371614301193
"Arcane Signet, Exotic Orchard, Path of Ancestry",Sol Ring,0.048656499636891795,0.9852941176470589,7.45467032967033
"Arcane Signet, Command Tower, Exotic Orchard, Path of Ancestry",Sol Ring,0.048656499636891795,0.9852941176470589,7.45467032967033
"Commander's Sphere, Evolving Wilds, Sol Ring",Command Tower,0.023238925199709513,0.9411764705882354,7.448275862068966
"Command Tower, Commander's Sphere",Sol Ring,0.04502541757443718,0.9841269841269842,7.445839874411304
"Command Tower, Commander's Sphere","Evolving Wilds, Sol Ring",0.023238925199709513,0.507936507936508,7.440729483282676
"Evolving Wilds, Exotic Orchard",Sol Ring,0.042846768336964415,0.9833333333333333,7.439835164835165
"Command Tower, Evolving Wilds, Exotic Orchard",Sol Ring,0.042846768336964415,0.9833333333333333,7.439835164835165
Prairie Stream,Command Tower,0.02251270878721859,0.9393939393939394,7.434169278996865
"Command Tower, Sol Ring","Evolving Wilds, Terramorphic Expanse",0.04793028322440087,0.4049079754601227,7.434110429447852
"Evolving Wilds, Terramorphic Expanse","Command Tower, Sol Ring",0.04793028322440087,0.8799999999999999,7.434110429447852
"Command Tower, Exotic Orchard",Sol Ring,0.07697893972403776,0.9814814814814814,7.425824175824175
Sol Ring,"Command Tower, Exotic Orchard",0.07697893972403776,0.5824175824175823,7.425824175824175
"Arcane Signet, Commander's Sphere",Sol Ring,0.037037037037037035,0.9807692307692307,7.420435333896872
"Exotic Orchard, Sol Ring, Terramorphic Expanse","Arcane Signet, Command Tower",0.023238925199709513,0.711111111111111,7.418181818181817
"Arcane Signet, Command Tower, Commander's Sphere",Sol Ring,0.03558460421205519,0.9799999999999999,7.4146153846153835
"Evolving Wilds, Sol Ring, Terramorphic Expanse",Exotic Orchard,0.029774872912127815,0.6029411764705883,7.41294642857143
Llanowar Elves,Giant Growth,0.021060275962236745,0.41428571428571426,7.408719851576993
"Evolving Wilds, Sol Ring, Terramorphic Expanse","Command Tower, Path of Ancestry",0.02178649237472767,0.44117647058823534,7.408536585365854
"Commander's Sphere, Exotic Orchard",Sol Ring,0.03413217138707335,0.9791666666666666,7.408310439560439
"Command Tower, Commander's Sphere, Exotic Orchard",Sol Ring,0.03413217138707335,0.9791666666666666,7.408310439560439
Sol Ring,"Arcane Signet, Exotic Orchard",0.06753812636165578,0.5109890109890111,7.40665124349335
Sol Ring,"Arcane Signet, Command Tower, Exotic Orchard",0.06753812636165578,0.5109890109890111,7.40665124349335
"Arcane Signet, Command Tower, Exotic Orchard",Sol Ring,0.06753812636165578,0.9789473684210528,7.40665124349335
"Arcane Signet, Exotic Orchard",Sol Ring,0.06753812636165578,0.9789473684210528,7.40665124349335
"Arcane Signet, Command Tower, Evolving Wilds, Exotic Orchard",Sol Ring,0.03340595497458242,0.9787234042553191,7.404956745382277
"Arcane Signet, Evolving Wilds, Exotic Orchard",Sol Ring,0.03340595497458242,0.9787234042553191,7.404956745382277
"Commander's Sphere, Terramorphic Expanse",Command Tower,0.021060275962236745,0.9354838709677419,7.403225806451612
"Exotic Orchard, Terramorphic Expanse","Arcane Signet, Sol Ring",0.023238925199709513,0.6666666666666666,7.403225806451612
"Command Tower, Evolving Wilds, Exotic Orchard, Terramorphic Expanse","Arcane Signet, Sol Ring",0.020334059549745823,0.6666666666666666,7.403225806451612
"Evolving Wilds, Exotic Orchard, Terramorphic Expanse","Arcane Signet, Sol Ring",0.020334059549745823,0.6666666666666666,7.403225806451612
"Command Tower, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.032679738562091505,0.9782608695652175,7.401457238413761
"Sol Ring, Terramorphic Expanse",Path of Ancestry,0.023965141612200435,0.44594594594594594,7.398404428524911
"Command Tower, Evolving Wilds, Terramorphic Expanse","Exotic Orchard, Sol Ring",0.029774872912127815,0.5694444444444444,7.397405660377359
Commander's Sphere,"Evolving Wilds, Terramorphic Expanse",0.021060275962236745,0.40277777777777773,7.394999999999999
Chaos Warp,Command Tower,0.020334059549745823,0.9333333333333332,7.386206896551723
"Chaos Warp, Sol Ring",Command Tower,0.020334059549745823,0.9333333333333332,7.386206896551723
"Commander's Sphere, Sol Ring, Terramorphic Expanse",Command Tower,0.020334059549745823,0.9333333333333332,7.386206896551723
"Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.029774872912127815,0.9761904761904762,7.385792778649922
"Command Tower, Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.029774872912127815,0.9761904761904762,7.385792778649922
"Command Tower, Fellwar Stone",Sol Ring,0.026870007262164125,0.9736842105263158,7.366830537883169
"Arcane Signet, Command Tower, Commander's Sphere, Exotic Orchard",Sol Ring,0.026870007262164125,0.9736842105263158,7.366830537883169
"Arcane Signet, Commander's Sphere, Exotic Orchard",Sol Ring,0.026870007262164125,0.9736842105263158,7.366830537883169
Commander's Sphere,Arcane Signet,0.03776325344952796,0.7222222222222222,7.366666666666666
"Evolving Wilds, Temple of the False God",Sol Ring,0.025417574437182282,0.9722222222222222,7.355769230769231
"Sol Ring, Temple of the False God","Arcane Signet, Command Tower, Exotic Orchard",0.025417574437182282,0.5072463768115942,7.352402745995424
"Sol Ring, Temple of the False God","Arcane Signet, Exotic Orchard",0.025417574437182282,0.5072463768115942,7.352402745995424
"Commander's Sphere, Evolving Wilds",Sol Ring,0.024691358024691357,0.9714285714285713,7.349764521193092
"Arcane Signet, Terramorphic Expanse","Command Tower, Sol Ring",0.029048656499636893,0.8695652173913044,7.345958922379302
"Sol Ring, Temple of the False God",Command Tower,0.04647785039941903,0.927536231884058,7.340329835082459
"Exotic Orchard, Fellwar Stone",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Command Tower, Commander's Sphere, Evolving Wilds",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Command Tower, Swiftfoot Boots",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Arcane Signet, Command Tower, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Arcane Signet, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Command Tower, Exotic Orchard, Fellwar Stone",Sol Ring,0.023238925199709513,0.9696969696969697,7.336663336663337
"Commander's Sphere, Sol Ring",Arcane Signet,0.037037037037037035,0.7183098591549295,7.326760563380281
"Fellwar Stone, Sol Ring",Arcane Signet,0.020334059549745823,0.717948717948718,7.323076923076923
"Command Tower, Prairie Stream",Sol Ring,0.02178649237472767,0.967741935483871,7.321871676710387
"Commander's Sphere, Terramorphic Expanse",Sol Ring,0.02178649237472767,0.967741935483871,7.321871676710387
"Arcane Signet, Mind Stone",Command Tower,0.026870007262164125,0.9249999999999999,7.320258620689654
"Evolving Wilds, Sol Ring, Terramorphic Expanse",Path of Ancestry,0.02178649237472767,0.44117647058823534,7.319277108433736
"Command Tower, Exotic Orchard, Terramorphic Expanse",Arcane Signet,0.023965141612200435,0.7173913043478262,7.317391304347827
"Exotic Orchard, Path of Ancestry, Sol Ring","Command Tower, Terramorphic Expanse",0.021060275962236745,0.41428571428571426,7.3137362637362635
"Command Tower, Commander's Sphere, Evolving Wilds, Exotic Orchard",Sol Ring,0.021060275962236745,0.9666666666666666,7.313736263736263
"Commander's Sphere, Evolving Wilds, Exotic Orchard",Sol Ring,0.021060275962236745,0.9666666666666666,7.313736263736263
"Arcane Signet, Command Tower, Prairie Stream",Sol Ring,0.021060275962236745,0.9666666666666666,7.313736263736263
"Arcane Signet, Prairie Stream",Sol Ring,0.021060275962236745,0.9666666666666666,7.313736263736263
Temple of the False God,Exotic Orchard,0.03195352214960058,0.5945945945945946,7.310328185328186
Temple of the False God,"Command Tower, Sol Ring",0.04647785039941903,0.8648648648648649,7.3062510363123865
"Command Tower, Commander's Sphere, Terramorphic Expanse",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Arcane Signet, Command Tower, Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Arcane Signet, Command Tower, Fellwar Stone",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Arcane Signet, Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Arcane Signet, Fellwar Stone",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Commander's Sphere, Evolving Wilds, Terramorphic Expanse",Sol Ring,0.020334059549745823,0.9655172413793104,7.305039787798409
"Sol Ring, Temple of the False God","Command Tower, Path of Ancestry",0.02178649237472767,0.4347826086956522,7.3011664899257696
"Arcane Signet, Path of Ancestry, Sol Ring","Command Tower, Evolving Wilds",0.029774872912127815,0.5394736842105263,7.282894736842106
"Command Tower, Evolving Wilds","Arcane Signet, Path of Ancestry, Sol Ring",0.029774872912127815,0.4019607843137255,7.282894736842105
Commander's Sphere,"Command Tower, Sol Ring",0.04502541757443718,0.8611111111111112,7.274539877300614
"Exotic Orchard, Sol Ring, Terramorphic Expanse",Arcane Signet,0.023238925199709513,0.711111111111111,7.253333333333333
"Command Tower, Exotic Orchard, Sol Ring, Terramorphic Expanse",Arcane Signet,0.023238925199709513,0.711111111111111,7.253333333333333
"Command Tower, Terramorphic Expanse",Exotic Orchard,0.03340595497458242,0.5897435897435898,7.250686813186814
Exotic Orchard,"Command Tower, Terramorphic Expanse",0.03340595497458242,0.4107142857142857,7.250686813186813
"Arcane Signet, Exotic Orchard","Command Tower, Evolving Wilds, Sol Ring",0.03340595497458242,0.4842105263157895,7.247368421052633
"Command Tower, Evolving Wilds, Sol Ring","Arcane Signet, Exotic Orchard",0.03340595497458242,0.5,7.247368421052632
Commander's Sphere,"Arcane Signet, Command Tower",0.03631082062454612,0.6944444444444444,7.244318181818182
"Arcane Signet, Evolving Wilds, Terramorphic Expanse","Command Tower, Sol Ring",0.026143790849673203,0.8571428571428572,7.2410166520595975
"Arcane Signet, Mind Stone, Sol Ring",Command Tower,0.023238925199709513,0.9142857142857143,7.235467980295566
Exotic Orchard,"Command Tower, Evolving Wilds",0.04357298474945534,0.5357142857142858,7.2321428571428585
"Command Tower, Evolving Wilds",Exotic Orchard,0.04357298474945534,0.5882352941176471,7.232142857142858
"Sol Ring, Temple of the False God",Path of Ancestry,0.02178649237472767,0.4347826086956522,7.213200628601363
"Exotic Orchard, Path of Ancestry","Command Tower, Terramorphic Expanse",0.021060275962236745,0.40845070422535207,7.210725893824485
"Evolving Wilds, Exotic Orchard, Terramorphic Expanse","Arcane Signet, Command Tower",0.021060275962236745,0.6904761904761905,7.202922077922078
"Commander's Sphere, Sol Ring","Arcane Signet, Command Tower",0.03558460421205519,0.6901408450704225,7.199423815620999
"Arcane Signet, Path of Ancestry","Command Tower, Evolving Wilds",0.029774872912127815,0.5324675324675324,7.188311688311688
"Command Tower, Evolving Wilds","Arcane Signet, Path of Ancestry",0.029774872912127815,0.4019607843137255,7.188311688311688
"Command Tower, Cultivate",Sol Ring,0.026870007262164125,0.9487179487179488,7.177937447168217
"Command Tower, Evolving Wilds, Terramorphic Expanse",Exotic Orchard,0.030501089324618737,0.5833333333333334,7.171875000000001
"Exotic Orchard, Terramorphic Expanse","Arcane Signet, Command Tower",0.023965141612200435,0.6874999999999999,7.171874999999999
Exotic Orchard,Sol Ring,0.07697893972403776,0.9464285714285714,7.160616169544741
Sol Ring,Exotic Orchard,0.07697893972403776,0.5824175824175823,7.16061616954474
"Arcane Signet, Evolving Wilds","Command Tower, Sol Ring",0.03994190268700073,0.8461538461538461,7.148183105238321
"Evolving Wilds, Terramorphic Expanse","Command Tower, Exotic Orchard",0.030501089324618737,0.5599999999999999,7.14
"Evolving Wilds, Exotic Orchard, Sol Ring, Terramorphic Expanse","Arcane Signet, Command Tower",0.020334059549745823,0.6829268292682926,7.124168514412417
Rogue's Passage,"Arcane Signet, Command Tower",0.020334059549745823,0.6829268292682926,7.124168514412417
"Sol Ring, Swords to Plowshares",Command Tower,0.026143790849673203,0.9,7.122413793103449
"Command Tower, Temple of the False God","Arcane Signet, Sol Ring",0.029774872912127815,0.640625,7.114037298387097
Commander's Sphere,"Command Tower, Terramorphic Expanse",0.021060275962236745,0.40277777777777773,7.1105769230769225
"Command Tower, Terramorphic Expanse","Path of Ancestry, Sol Ring",0.023965141612200435,0.4230769230769231,7.104596622889305
"Path of Ancestry, Sol Ring","Command Tower, Terramorphic Expanse",0.023965141612200435,0.40243902439024387,7.104596622889305
"Evolving Wilds, Terramorphic Expanse","Exotic Orchard, Sol Ring",0.029774872912127815,0.5466666666666666,7.101509433962264
"Evolving Wilds, Terramorphic Expanse","Command Tower, Exotic Orchard, Sol Ring",0.029774872912127815,0.5466666666666666,7.101509433962264
"Arcane Signet, Exotic Orchard","Evolving Wilds, Sol Ring",0.03340595497458242,0.4842105263157895,7.0931690929451285
"Evolving Wilds, Sol Ring","Arcane Signet, Exotic Orchard",0.03340595497458242,0.48936170212765956,7.0931690929451285
"Evolving Wilds, Sol Ring","Arcane Signet, Command Tower, Exotic Orchard",0.03340595497458242,0.48936170212765956,7.0931690929451285
"Arcane Signet, Command Tower, Exotic Orchard","Evolving Wilds, Sol Ring",0.03340595497458242,0.4842105263157895,7.0931690929451285
"Exotic Orchard, Terramorphic Expanse",Sol Ring,0.032679738562091505,0.9375,7.093063186813187
Command Tower,Sol Ring,0.11837327523602033,0.9367816091954022,7.087627889352027
Sol Ring,Command Tower,0.11837327523602033,0.8956043956043955,7.087627889352026
Temple of the False God,"Command Tower, Evolving Wilds, Sol Ring",0.025417574437182282,0.47297297297297297,7.079171562867216
"Myriad Landscape, Sol Ring",Command Tower,0.042846768336964415,0.8939393939393939,7.074451410658307
Myriad Landscape,Command Tower,0.042846768336964415,0.8939393939393939,7.074451410658307
"Evolving Wilds, Sol Ring",Terramorphic Expanse,0.04938271604938271,0.7234042553191489,7.064735174287007
Terramorphic Expanse,"Evolving Wilds, Sol Ring",0.04938271604938271,0.48226950354609927,7.064735174287007
Temple of the False God,Sol Ring,0.05010893246187364,0.9324324324324325,7.054722304722305
"Command Tower, Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Arcane Signet,0.021060275962236745,0.6904761904761905,7.042857142857143
"Evolving Wilds, Exotic Orchard, Terramorphic Expanse",Arcane Signet,0.021060275962236745,0.6904761904761905,7.042857142857143
Mind Stone,Arcane Signet,0.029048656499636893,0.6896551724137931,7.03448275862069
"Command Tower, Terramorphic Expanse",Path of Ancestry,0.023965141612200435,0.4230769230769231,7.018999073215941
"Exotic Orchard, Terramorphic Expanse",Arcane Signet,0.023965141612200435,0.6874999999999999,7.012499999999999
"Command Tower, Evolving Wilds, Sol Ring",Terramorphic Expanse,0.04793028322440087,0.7173913043478262,7.006012950971323
Terramorphic Expanse,"Command Tower, Evolving Wilds, Sol Ring",0.04793028322440087,0.4680851063829787,7.006012950971322
Temple of the False God,"Arcane Signet, Exotic Orchard, Sol Ring",0.025417574437182282,0.47297297297297297,7.003051438535309
Temple of the False God,"Arcane Signet, Command Tower, Exotic Orchard, Sol Ring",0.025417574437182282,0.47297297297297297,7.003051438535309
"Command Tower, Evolving Wilds, Terramorphic Expanse","Path of Ancestry, Sol Ring",0.02178649237472767,0.4166666666666667,6.996951219512195
"Command Tower, Terramorphic Expanse",Sol Ring,0.05228758169934641,0.9230769230769231,6.983939137785292
"Evolving Wilds, Exotic Orchard, Sol Ring, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.6829268292682926,6.9658536585365844
Rogue's Passage,Arcane Signet,0.020334059549745823,0.6829268292682926,6.9658536585365844
"Command Tower, Evolving Wilds, Exotic Orchard, Sol Ring, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.6829268292682926,6.9658536585365844
Sol Ring,Arcane Signet,0.09005083514887437,0.6813186813186813,6.94945054945055
Arcane Signet,Sol Ring,0.09005083514887437,0.9185185185185185,6.94945054945055
"Arcane Signet, Command Tower",Sol Ring,0.0878721859114016,0.9166666666666667,6.935439560439561
Sol Ring,"Arcane Signet, Command Tower",0.0878721859114016,0.6648351648351648,6.93543956043956
"Command Tower, Evolving Wilds, Terramorphic Expanse",Sol Ring,0.04793028322440087,0.9166666666666666,6.93543956043956
Temple of the False God,"Evolving Wilds, Sol Ring",0.025417574437182282,0.47297297297297297,6.928550891316848
Commander's Sphere,Command Tower,0.0457516339869281,0.8749999999999999,6.92456896551724
Commander's Sphere,"Evolving Wilds, Sol Ring",0.024691358024691357,0.47222222222222215,6.91755319148936
"Command Tower, Evolving Wilds, Terramorphic Expanse",Path of Ancestry,0.02178649237472767,0.4166666666666667,6.912650602409639
"Commander's Sphere, Sol Ring",Command Tower,0.04502541757443718,0.8732394366197184,6.9106362311801846
"Command Tower, Evolving Wilds",Terramorphic Expanse,0.05228758169934641,0.7058823529411765,6.893617021276596
Terramorphic Expanse,"Command Tower, Evolving Wilds",0.05228758169934641,0.5106382978723404,6.8936170212765955
Temple of the False God,"Command Tower, Path of Ancestry, Sol Ring",0.02178649237472767,0.40540540540540543,6.891891891891892
"Evolving Wilds, Terramorphic Expanse",Exotic Orchard,0.030501089324618737,0.5599999999999999,6.885
Prairie Stream,Sol Ring,0.02178649237472767,0.9090909090909092,6.8781218781218785
Lightning Greaves,"Command Tower, Sol Ring",0.025417574437182282,0.813953488372093,6.876159223855044
"Evolving Wilds, Terramorphic Expanse",Sol Ring,0.04938271604938271,0.9066666666666665,6.859780219780219
Temple of the False God,"Arcane Signet, Command Tower, Exotic Orchard",0.025417574437182282,0.47297297297297297,6.855618776671409
Temple of the False God,"Arcane Signet, Exotic Orchard",0.025417574437182282,0.47297297297297297,6.855618776671409
"Sol Ring, Temple of the False God","Command Tower, Evolving Wilds",0.025417574437182282,0.5072463768115942,6.847826086956522
Temple of the False God,Command Tower,0.04647785039941903,0.8648648648648649,6.844361602982293
"Evolving Wilds, Exotic Orchard",Terramorphic Expanse,0.030501089324618737,0.7,6.836170212765957
"Command Tower, Evolving Wilds, Exotic Orchard",Terramorphic Expanse,0.030501089324618737,0.7,6.836170212765957
"Command Tower, Evolving Wilds",Sol Ring,0.06681190994916485,0.9019607843137255,6.824175824175824
Sol Ring,"Command Tower, Evolving Wilds",0.06681190994916485,0.5054945054945055,6.824175824175824
Temple of the False God,"Command Tower, Path of Ancestry",0.02178649237472767,0.40540540540540543,6.807844429795649
Temple of the False God,"Path of Ancestry, Sol Ring",0.02178649237472767,0.40540540540540543,6.807844429795649
"Evolving Wilds, Terramorphic Expanse","Command Tower, Path of Ancestry, Sol Ring",0.02178649237472767,0.4,6.800000000000001
Rogue's Passage,"Command Tower, Sol Ring",0.023965141612200435,0.8048780487804877,6.799491246446206
"Evolving Wilds, Exotic Orchard, Sol Ring",Terramorphic Expanse,0.029774872912127815,0.6949152542372882,6.786512802019474
